Product_ID,Sale_Date,Month,Year,Year_Month,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Total_Cost,Unit_Price,Discount,Discount_Value,Discount_Range,Unit_Profit,Profit,Margin_Profit,Customer_Type,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1056,29/04/2023,4,2023,23/04,Charlie,North,"7,139.32",10,Clothing,536.81,"5,368.10",839.92,0.15,"1,259.88",11-20%,303.11,"1,771.22",0.25,Returning,Bank Transfer,Online,North-Charlie
1075,26/04/2023,4,2023,23/04,David,South,"154,546.12",37,Electronics,"3,147.23","116,447.51","4,801.06",0.13,"23,093.10",11-20%,"1,653.83","38,098.61",0.25,New,Bank Transfer,Retail,South-David
1014,22/11/2023,11,2023,23/11,David,West,"43,574.54",17,Food,"1,932.08","32,845.36","3,204.01",0.2,"10,893.63",11-20%,"1,271.93","10,729.18",0.25,New,Bank Transfer,Online,West-David
1074,04/01/2023,1,2023,23/01,Eve,South,"70,250.22",38,Furniture,"1,394.74","53,000.12","1,848.69",0,0.00,0-10%,453.95,"17,250.10",0.25,Returning,Bank Transfer,Retail,South-Eve
1046,15/08/2023,8,2023,23/08,Alice,South,"15,049.76",4,Furniture,"2,842.53","11,370.12","4,134.55",0.09,"1,488.44",0-10%,"1,292.02","3,679.64",0.24,Returning,Bank Transfer,Retail,South-Alice
1030,17/07/2023,7,2023,23/07,David,West,"45,121.63",19,Clothing,"1,796.76","34,138.44","3,209.22",0.26,"15,853.55",21-30%,"1,412.46","10,983.19",0.24,Returning,Cash,Online,West-David
1095,08/12/2023,12,2023,23/12,Eve,East,"10,239.41",4,Clothing,"1,938.48","7,753.92","3,555.35",0.28,"3,981.99",21-30%,"1,616.87","2,485.49",0.24,New,Credit Card,Online,East-Eve
1080,27/06/2023,6,2023,23/06,Eve,West,"41,617.17",35,Furniture,900.97,"31,533.95","1,321.18",0.1,"4,624.13",0-10%,420.21,"10,083.22",0.24,Returning,Cash,Online,West-Eve
1099,26/12/2023,12,2023,23/12,Eve,West,"95,534.60",25,Electronics,"2,895.91","72,397.75","4,293.69",0.11,"11,807.65",11-20%,"1,397.78","23,136.85",0.24,New,Bank Transfer,Online,West-Eve
1015,26/07/2023,7,2023,23/07,David,North,"40,681.84",9,Electronics,"3,427.78","30,850.02","4,758.11",0.05,"2,141.15",0-10%,"1,330.33","9,831.82",0.24,Returning,Bank Transfer,Online,North-David
1001,04/08/2023,8,2023,23/08,David,West,"53,459.55",20,Food,"2,027.19","40,543.80","3,563.97",0.25,"17,819.85",21-30%,"1,536.78","12,915.75",0.24,Returning,Cash,Retail,West-David
1023,03/09/2023,9,2023,23/09,David,South,"148,546.89",32,Electronics,"3,522.47","112,719.04","4,785.66",0.03,"4,594.23",0-10%,"1,263.19","35,827.85",0.24,New,Cash,Online,South-David
1051,04/04/2023,4,2023,23/04,Bob,East,"36,193.98",12,Electronics,"2,291.91","27,502.92","3,723.66",0.19,"8,489.94",11-20%,"1,431.75","8,691.06",0.24,Returning,Cash,Online,East-Bob
1088,27/09/2023,9,2023,23/09,Eve,North,"49,533.44",12,Clothing,"3,136.67","37,640.04","4,856.22",0.15,"8,741.20",11-20%,"1,719.55","11,893.40",0.24,Returning,Cash,Retail,North-Eve
1066,24/06/2023,6,2023,23/06,Bob,West,"49,293.16",13,Furniture,"2,881.35","37,457.55","4,358.37",0.13,"7,365.65",11-20%,"1,477.02","11,835.61",0.24,New,Cash,Retail,West-Bob
1003,28/04/2023,4,2023,23/04,Charlie,South,"22,126.87",27,Furniture,623.32,"16,829.64",853.66,0.04,921.95,0-10%,230.34,"5,297.23",0.24,Returning,Cash,Online,South-Charlie
1024,24/06/2023,6,2023,23/06,Alice,North,"104,694.14",43,Clothing,"1,852.67","79,664.81","3,246.33",0.25,"34,898.05",21-30%,"1,393.66","25,029.33",0.24,New,Cash,Online,North-Alice
1008,12/06/2023,6,2023,23/06,Alice,East,"128,070.72",32,Food,"3,045.55","97,457.60","4,446.90",0.1,"14,230.08",0-10%,"1,401.35","30,613.12",0.24,New,Bank Transfer,Online,East-Alice
1089,01/01/2023,1,2023,23/01,Charlie,North,"129,571.47",35,Clothing,"2,818.44","98,645.40","4,304.70",0.14,"21,093.03",11-20%,"1,486.26","30,926.07",0.24,New,Credit Card,Online,North-Charlie
1039,13/05/2023,5,2023,23/05,Eve,West,"119,952.93",40,Furniture,"2,283.89","91,355.60","3,945.82",0.24,"37,879.87",21-30%,"1,661.93","28,597.33",0.24,New,Bank Transfer,Online,West-Eve
1054,15/09/2023,9,2023,23/09,Bob,South,"69,396.63",16,Electronics,"3,305.22","52,883.52","5,043.36",0.14,"11,297.13",11-20%,"1,738.14","16,513.11",0.24,Returning,Credit Card,Retail,South-Bob
1060,12/08/2023,8,2023,23/08,David,North,"17,819.69",5,Furniture,"2,717.51","13,587.55","4,096.48",0.13,"2,662.71",11-20%,"1,378.97","4,232.14",0.24,Returning,Cash,Retail,North-David
1070,12/11/2023,11,2023,23/11,Bob,South,"3,659.66",9,Electronics,310.24,"2,792.16",451.81,0.1,406.63,0-10%,141.57,867.50,0.24,Returning,Cash,Retail,South-Bob
1046,12/07/2023,7,2023,23/07,Eve,North,"57,767.46",17,Furniture,"2,598.42","44,173.14","4,045.34",0.16,"11,003.32",11-20%,"1,446.92","13,594.32",0.24,Returning,Credit Card,Online,North-Eve
1016,23/04/2023,4,2023,23/04,David,South,"25,472.14",6,Furniture,"3,249.52","19,497.12","4,879.72",0.13,"3,806.18",11-20%,"1,630.20","5,975.02",0.23,New,Credit Card,Online,South-David
1064,19/12/2023,12,2023,23/12,Alice,West,"166,617.92",35,Clothing,"3,647.46","127,661.10","5,118.83",0.07,"12,541.13",0-10%,"1,471.37","38,956.82",0.23,Returning,Credit Card,Retail,West-Alice
1060,17/01/2023,1,2023,23/01,Bob,South,"4,653.70",3,Electronics,"1,190.41","3,571.23","1,582.89",0.02,94.97,0-10%,392.48,"1,082.47",0.23,New,Credit Card,Retail,South-Bob
1032,08/06/2023,6,2023,23/06,Eve,West,"226,873.92",49,Electronics,"3,559.84","174,432.16","5,088.00",0.09,"22,438.08",0-10%,"1,528.16","52,441.76",0.23,Returning,Credit Card,Online,West-Eve
1005,08/09/2023,9,2023,23/09,Eve,North,"40,757.72",9,Electronics,"3,484.49","31,360.41","4,869.50",0.07,"3,067.79",0-10%,"1,385.01","9,397.30",0.23,New,Cash,Online,North-Eve
1032,13/03/2023,3,2023,23/03,Alice,North,"90,549.19",20,Electronics,"3,489.02","69,780.40","4,975.23",0.09,"8,955.41",0-10%,"1,486.21","20,768.79",0.23,New,Credit Card,Online,North-Alice
1033,07/07/2023,7,2023,23/07,Eve,East,"52,115.58",13,Food,"3,089.96","40,169.48","4,357.49",0.08,"4,531.79",0-10%,"1,267.53","11,946.10",0.23,New,Bank Transfer,Online,East-Eve
1044,08/08/2023,8,2023,23/08,Alice,North,"10,040.88",18,Clothing,430.14,"7,742.52",641.18,0.13,"1,500.36",11-20%,211.04,"2,298.36",0.23,New,Cash,Online,North-Alice
1094,15/02/2023,2,2023,23/02,Charlie,South,"133,757.49",47,Food,"2,197.79","103,296.13","3,557.38",0.2,"33,439.37",11-20%,"1,359.59","30,461.36",0.23,New,Credit Card,Online,South-Charlie
1074,15/02/2023,2,2023,23/02,Bob,West,"1,688.65",1,Furniture,"1,304.23","1,304.23","1,705.71",0.01,17.06,0-10%,401.48,384.42,0.23,Returning,Cash,Retail,West-Bob
1047,31/03/2023,3,2023,23/03,Alice,East,"89,170.64",37,Electronics,"1,862.31","68,905.47","3,256.78",0.26,"31,330.22",21-30%,"1,394.47","20,265.17",0.23,Returning,Credit Card,Online,East-Alice
1068,06/04/2023,4,2023,23/04,Alice,South,"76,821.49",31,Clothing,"1,916.80","59,420.80","3,304.15",0.25,"25,607.16",21-30%,"1,387.35","17,400.69",0.23,Returning,Credit Card,Retail,South-Alice
1061,16/10/2023,10,2023,23/10,Eve,East,"162,291.74",37,Furniture,"3,399.20","125,770.40","4,984.39",0.12,"22,130.69",11-20%,"1,585.19","36,521.34",0.23,Returning,Cash,Retail,East-Eve
1063,14/08/2023,8,2023,23/08,Bob,North,"87,338.14",27,Clothing,"2,507.68","67,707.36","4,147.11",0.22,"24,633.83",21-30%,"1,639.43","19,630.78",0.22,New,Cash,Online,North-Bob
1053,02/10/2023,10,2023,23/10,David,East,"93,038.43",29,Electronics,"2,488.73","72,173.17","4,061.04",0.21,"24,731.73",21-30%,"1,572.31","20,865.26",0.22,Returning,Credit Card,Online,East-David
1015,11/08/2023,8,2023,23/08,Eve,East,"40,031.67",32,Furniture,970.51,"31,056.32","1,330.84",0.06,"2,555.21",0-10%,360.33,"8,975.35",0.22,Returning,Cash,Retail,East-Eve
1088,30/07/2023,7,2023,23/07,Eve,East,"4,036.75",1,Furniture,"3,132.07","3,132.07","4,693.90",0.14,657.15,11-20%,"1,561.83",904.68,0.22,New,Cash,Retail,East-Eve
1026,04/02/2023,2,2023,23/02,Alice,West,"30,970.73",19,Electronics,"1,265.48","24,044.12","1,715.83",0.05,"1,630.04",0-10%,450.35,"6,926.61",0.22,New,Credit Card,Retail,West-Alice
1024,24/11/2023,11,2023,23/11,Alice,South,"97,243.92",22,Food,"3,438.75","75,652.50","4,752.88",0.07,"7,319.44",0-10%,"1,314.13","21,591.42",0.22,Returning,Bank Transfer,Retail,South-Alice
1092,31/08/2023,8,2023,23/08,Eve,South,"151,007.62",47,Food,"2,500.53","117,524.91","4,462.40",0.28,"58,725.18",21-30%,"1,961.87","33,482.71",0.22,New,Credit Card,Retail,South-Eve
1003,30/12/2023,12,2023,23/12,Alice,East,"8,627.42",17,Furniture,395.11,"6,716.87",676.66,0.25,"2,875.81",21-30%,281.55,"1,910.55",0.22,Returning,Cash,Retail,East-Alice
1063,01/08/2023,8,2023,23/08,Bob,South,"5,370.06",4,Electronics,"1,046.26","4,185.04","1,475.29",0.09,531.10,0-10%,429.03,"1,185.02",0.22,Returning,Bank Transfer,Retail,South-Bob
1033,08/02/2023,2,2023,23/02,Eve,North,"149,128.98",39,Electronics,"2,980.24","116,229.36","4,345.25",0.12,"20,335.77",11-20%,"1,365.01","32,899.62",0.22,Returning,Bank Transfer,Online,North-Eve
1088,19/12/2023,12,2023,23/12,Alice,East,"85,483.10",20,Clothing,"3,337.67","66,753.40","5,088.28",0.16,"16,282.50",11-20%,"1,750.61","18,729.70",0.22,New,Bank Transfer,Retail,East-Alice
1009,29/01/2023,1,2023,23/01,Eve,West,"50,955.06",16,Clothing,"2,493.12","39,889.92","3,883.77",0.18,"11,185.26",11-20%,"1,390.65","11,065.14",0.22,Returning,Bank Transfer,Retail,West-Eve
1099,04/03/2023,3,2023,23/03,David,East,"19,555.60",10,Furniture,"1,531.20","15,312.00","1,955.56",0,0.00,0-10%,424.36,"4,243.60",0.22,New,Credit Card,Online,East-David
1023,12/07/2023,7,2023,23/07,Alice,North,"1,700.62",2,Food,665.89,"1,331.78",944.79,0.1,188.96,0-10%,278.90,368.84,0.22,New,Credit Card,Retail,North-Alice
1026,26/01/2023,1,2023,23/01,David,East,"18,118.67",5,Food,"2,841.04","14,205.20","4,117.88",0.12,"2,470.73",11-20%,"1,276.84","3,913.47",0.22,Returning,Credit Card,Retail,East-David
1088,18/10/2023,10,2023,23/10,Eve,West,"36,002.24",16,Furniture,"1,764.33","28,229.28","3,040.73",0.26,"12,649.44",21-30%,"1,276.40","7,772.96",0.22,New,Bank Transfer,Retail,West-Eve
1001,18/02/2023,2,2023,23/02,David,West,"32,314.56",27,Clothing,939.02,"25,353.54","1,286.92",0.07,"2,432.28",0-10%,347.90,"6,961.02",0.22,Returning,Credit Card,Retail,West-David
1096,11/09/2023,9,2023,23/09,Eve,South,"17,805.80",23,Electronics,608.57,"13,997.11","1,032.22",0.25,"5,935.27",21-30%,423.65,"3,808.69",0.21,New,Cash,Retail,South-Eve
1047,25/12/2023,12,2023,23/12,David,North,"68,326.05",43,Electronics,"1,249.17","53,714.31","1,727.15",0.08,"5,941.40",0-10%,477.98,"14,611.74",0.21,New,Cash,Retail,North-David
1064,04/01/2023,1,2023,23/01,Eve,East,"44,654.90",10,Electronics,"3,512.39","35,123.90","5,074.42",0.12,"6,089.30",11-20%,"1,562.03","9,531.00",0.21,New,Cash,Online,East-Eve
1044,16/02/2023,2,2023,23/02,David,South,"59,283.68",22,Food,"2,120.89","46,659.58","3,454.76",0.22,"16,721.04",21-30%,"1,333.87","12,624.10",0.21,Returning,Bank Transfer,Retail,South-David
1016,27/01/2023,1,2023,23/01,Eve,North,"111,129.77",41,Food,"2,133.92","87,490.72","3,430.99",0.21,"29,540.82",21-30%,"1,297.07","23,639.05",0.21,New,Bank Transfer,Retail,North-Eve
1078,12/01/2023,1,2023,23/01,Eve,East,"150,698.38",36,Food,"3,296.31","118,667.16","5,581.42",0.25,"50,232.79",21-30%,"2,285.11","32,031.22",0.21,Returning,Credit Card,Retail,East-Eve
1023,28/06/2023,6,2023,23/06,Eve,East,"33,173.82",9,Clothing,"2,902.89","26,126.01","4,914.64",0.25,"11,057.94",21-30%,"2,011.75","7,047.81",0.21,Returning,Cash,Retail,East-Eve
1059,02/04/2023,4,2023,23/04,Eve,West,"34,177.68",12,Food,"2,243.58","26,922.96","3,955.75",0.28,"13,291.32",21-30%,"1,712.17","7,254.72",0.21,Returning,Cash,Retail,West-Eve
1018,26/09/2023,9,2023,23/09,David,East,"23,466.96",25,Furniture,739.63,"18,490.75","1,268.48",0.26,"8,245.15",21-30%,528.85,"4,976.21",0.21,New,Bank Transfer,Retail,East-David
1002,20/10/2023,10,2023,23/10,David,North,"129,175.56",30,Clothing,"3,393.98","101,819.40","4,784.28",0.1,"14,352.84",0-10%,"1,390.30","27,356.16",0.21,Returning,Credit Card,Retail,North-David
1038,13/03/2023,3,2023,23/03,David,North,"4,571.07",9,Clothing,400.42,"3,603.78",513.03,0.01,46.17,0-10%,112.61,967.29,0.21,New,Bank Transfer,Retail,North-David
1029,02/08/2023,8,2023,23/08,Eve,South,"180,674.92",46,Furniture,"3,100.02","142,600.92","5,611.02",0.3,"77,432.11",21-30%,"2,511.00","38,074.00",0.21,Returning,Cash,Retail,South-Eve
1028,03/11/2023,11,2023,23/11,Alice,North,"59,437.86",38,Clothing,"1,234.69","46,918.22","1,737.95",0.1,"6,604.21",0-10%,503.26,"12,519.64",0.21,New,Bank Transfer,Online,North-Alice
1099,03/01/2023,1,2023,23/01,Bob,East,"132,697.96",31,Furniture,"3,380.28","104,788.68","5,418.46",0.21,"35,274.14",21-30%,"2,038.18","27,909.28",0.21,New,Cash,Retail,East-Bob
1005,20/08/2023,8,2023,23/08,Bob,North,"116,377.64",21,Food,"4,376.37","91,903.77","5,541.79",0,0.00,0-10%,"1,165.42","24,473.87",0.21,New,Credit Card,Retail,North-Bob
1017,24/01/2023,1,2023,23/01,Eve,North,"31,712.47",27,Electronics,927.89,"25,053.03","1,608.95",0.27,"11,729.27",21-30%,681.06,"6,659.44",0.21,Returning,Credit Card,Online,North-Eve
1048,02/04/2023,4,2023,23/04,David,South,"171,257.12",45,Electronics,"3,009.64","135,433.80","5,213.31",0.27,"63,341.67",21-30%,"2,203.67","35,823.32",0.21,Returning,Credit Card,Online,South-David
1037,07/06/2023,6,2023,23/06,Alice,South,"17,541.46",4,Food,"3,469.13","13,876.52","5,770.22",0.24,"5,539.41",21-30%,"2,301.09","3,664.94",0.21,New,Cash,Retail,South-Alice
1036,20/10/2023,10,2023,23/10,David,North,"58,835.75",49,Clothing,950.23,"46,561.27","1,429.44",0.16,"11,206.81",11-20%,479.21,"12,274.48",0.21,New,Cash,Online,North-David
1094,12/01/2023,1,2023,23/01,Eve,West,"165,277.64",38,Food,"3,443.98","130,871.24","4,393.35",0.01,"1,669.47",0-10%,949.37,"34,406.40",0.21,Returning,Credit Card,Retail,West-Eve
1065,30/12/2023,12,2023,23/12,David,South,"3,816.56",9,Clothing,335.82,"3,022.38",573.06,0.26,"1,340.95",21-30%,237.24,794.18,0.21,New,Cash,Retail,South-David
1038,18/06/2023,6,2023,23/06,Eve,West,"46,788.09",24,Clothing,"1,543.91","37,053.84","2,142.31",0.09,"4,627.39",0-10%,598.40,"9,734.25",0.21,New,Bank Transfer,Online,West-Eve
1072,26/12/2023,12,2023,23/12,Charlie,North,"48,280.24",23,Furniture,"1,662.83","38,245.09","2,385.39",0.12,"6,583.67",11-20%,722.56,"10,035.15",0.21,New,Bank Transfer,Online,North-Charlie
1012,18/04/2023,4,2023,23/04,Alice,South,"8,062.63",9,Electronics,709.97,"6,389.73","1,029.71",0.13,"1,204.76",11-20%,319.74,"1,672.90",0.21,Returning,Bank Transfer,Retail,South-Alice
1096,27/03/2023,3,2023,23/03,Alice,North,"148,321.23",48,Clothing,"2,449.21","117,562.08","3,121.24",0.01,"1,498.19",0-10%,672.03,"30,759.15",0.21,New,Credit Card,Online,North-Alice
1089,25/12/2023,12,2023,23/12,Eve,South,"171,474.49",32,Clothing,"4,248.50","135,952.00","5,412.71",0.01,"1,732.07",0-10%,"1,164.21","35,522.49",0.21,New,Bank Transfer,Retail,South-Eve
1022,01/06/2023,6,2023,23/06,David,East,"25,690.58",9,Electronics,"2,263.65","20,372.85","2,942.79",0.03,794.55,0-10%,679.14,"5,317.73",0.21,New,Cash,Online,East-David
1005,28/11/2023,11,2023,23/11,David,West,"65,076.89",43,Furniture,"1,200.40","51,617.20","1,645.02",0.08,"5,658.86",0-10%,444.62,"13,459.69",0.21,New,Bank Transfer,Retail,West-David
1047,07/07/2023,7,2023,23/07,David,South,"18,114.49",15,Clothing,957.95,"14,369.25","1,528.65",0.21,"4,815.24",21-30%,570.70,"3,745.24",0.21,New,Cash,Online,South-David
1039,25/09/2023,9,2023,23/09,Eve,West,"134,062.03",37,Electronics,"2,874.48","106,355.76","4,313.45",0.16,"25,535.62",11-20%,"1,438.97","27,706.27",0.21,New,Cash,Online,West-Eve
1083,27/02/2023,2,2023,23/02,Alice,West,"91,159.70",20,Clothing,"3,617.59","72,351.80","4,604.03",0.01,920.81,0-10%,986.44,"18,807.90",0.21,New,Credit Card,Retail,West-Alice
1038,04/02/2023,2,2023,23/02,Charlie,North,"4,611.60",7,Furniture,523.02,"3,661.14",686.25,0.04,192.15,0-10%,163.23,950.46,0.21,Returning,Cash,Online,North-Charlie
1009,28/04/2023,4,2023,23/04,Alice,North,"94,706.31",33,Clothing,"2,278.90","75,203.70","3,020.94",0.05,"4,984.54",0-10%,742.04,"19,502.61",0.21,New,Credit Card,Online,North-Alice
1075,13/05/2023,5,2023,23/05,Bob,East,"139,843.05",36,Clothing,"3,085.04","111,061.44","5,044.84",0.23,"41,771.30",21-30%,"1,959.80","28,781.61",0.21,Returning,Credit Card,Online,East-Bob
1070,26/11/2023,11,2023,23/11,David,North,"92,539.98",40,Furniture,"1,837.39","73,495.60","3,258.45",0.29,"37,798.02",21-30%,"1,421.06","19,044.38",0.21,New,Cash,Online,North-David
1089,12/10/2023,10,2023,23/10,David,South,"110,563.62",25,Furniture,"3,512.69","87,817.25","4,559.32",0.03,"3,419.49",0-10%,"1,046.63","22,746.37",0.21,Returning,Credit Card,Retail,South-David
1043,19/12/2023,12,2023,23/12,Eve,South,"55,378.67",12,Electronics,"3,667.89","44,014.68","5,841.63",0.21,"14,720.91",21-30%,"2,173.74","11,363.99",0.21,New,Credit Card,Retail,South-Eve
1011,20/03/2023,3,2023,23/03,Bob,East,"9,193.37",2,Furniture,"3,653.60","7,307.20","5,107.43",0.1,"1,021.49",0-10%,"1,453.83","1,886.17",0.21,Returning,Cash,Online,East-Bob
1099,14/02/2023,2,2023,23/02,David,South,"61,103.71",32,Clothing,"1,517.86","48,571.52","1,948.46",0.02,"1,247.01",0-10%,430.60,"12,532.19",0.21,New,Credit Card,Online,South-David
1054,23/10/2023,10,2023,23/10,David,East,"28,821.71",8,Food,"2,864.56","22,916.48","4,803.62",0.25,"9,607.24",21-30%,"1,939.06","5,905.23",0.20,Returning,Bank Transfer,Retail,East-David
1006,06/11/2023,11,2023,23/11,Bob,South,"23,077.27",22,Food,834.32,"18,355.04","1,263.82",0.17,"4,726.67",11-20%,429.50,"4,722.23",0.20,Returning,Cash,Online,South-Bob
1043,03/08/2023,8,2023,23/08,David,East,"117,811.47",22,Electronics,"4,260.00","93,720.00","5,355.07",0,0.00,0-10%,"1,095.07","24,091.47",0.20,New,Bank Transfer,Online,East-David
1092,11/07/2023,7,2023,23/07,Eve,East,"107,641.96",33,Electronics,"2,595.42","85,648.86","3,545.52",0.08,"9,360.17",0-10%,950.10,"21,993.10",0.20,New,Credit Card,Online,East-Eve
1042,31/01/2023,1,2023,23/01,Alice,North,"8,776.43",11,Food,635.20,"6,987.20",814.14,0.02,179.11,0-10%,178.94,"1,789.23",0.20,Returning,Cash,Online,North-Alice
1063,28/03/2023,3,2023,23/03,Charlie,South,"61,721.35",42,Food,"1,170.07","49,142.94","1,669.95",0.12,"8,416.55",11-20%,499.88,"12,578.41",0.20,Returning,Bank Transfer,Retail,South-Charlie
1004,22/06/2023,6,2023,23/06,Eve,South,"118,380.68",39,Electronics,"2,416.89","94,258.71","3,195.16",0.05,"6,230.56",0-10%,778.27,"24,121.97",0.20,Returning,Cash,Online,South-Eve
1100,23/09/2023,9,2023,23/09,Charlie,North,"43,415.29",19,Electronics,"1,820.89","34,596.91","2,596.61",0.12,"5,920.27",11-20%,775.72,"8,818.38",0.20,New,Cash,Retail,North-Charlie
1090,15/10/2023,10,2023,23/10,Charlie,South,"287,069.77",48,Electronics,"4,766.53","228,793.44","6,041.03",0.01,"2,899.69",0-10%,"1,274.50","58,276.33",0.20,Returning,Bank Transfer,Online,South-Charlie
1007,17/08/2023,8,2023,23/08,Eve,East,"61,379.31",16,Furniture,"3,057.74","48,923.84","5,328.07",0.28,"23,869.73",21-30%,"2,270.33","12,455.47",0.20,New,Credit Card,Retail,East-Eve
1057,18/09/2023,9,2023,23/09,Charlie,West,"57,131.57",25,Food,"1,821.91","45,547.75","2,331.90",0.02,"1,165.95",0-10%,509.99,"11,583.82",0.20,New,Bank Transfer,Retail,West-Charlie
1060,15/03/2023,3,2023,23/03,David,South,"122,063.72",44,Clothing,"2,211.95","97,325.80","2,889.77",0.04,"5,085.99",0-10%,677.82,"24,737.92",0.20,Returning,Cash,Online,South-David
1008,23/04/2023,4,2023,23/04,Eve,North,"26,336.53",35,Clothing,600.20,"21,007.00","1,059.82",0.29,"10,757.17",21-30%,459.62,"5,329.53",0.20,Returning,Bank Transfer,Retail,North-Eve
1086,01/09/2023,9,2023,23/09,Charlie,West,"60,139.78",17,Electronics,"2,822.51","47,982.67","4,262.21",0.17,"12,317.79",11-20%,"1,439.70","12,157.11",0.20,New,Cash,Online,West-Charlie
1061,22/04/2023,4,2023,23/04,Eve,South,"109,570.50",39,Electronics,"2,241.62","87,423.18","3,746.00",0.25,"36,523.50",21-30%,"1,504.38","22,147.32",0.20,Returning,Bank Transfer,Retail,South-Eve
1066,14/08/2023,8,2023,23/08,Alice,South,"23,934.61",20,Electronics,955.18,"19,103.60","1,233.74",0.03,740.25,0-10%,278.56,"4,831.01",0.20,New,Bank Transfer,Retail,South-Alice
1024,29/12/2023,12,2023,23/12,Eve,North,"13,558.00",5,Furniture,"2,165.33","10,826.65","3,714.52",0.27,"5,014.60",21-30%,"1,549.19","2,731.35",0.20,Returning,Credit Card,Retail,North-Eve
1024,26/12/2023,12,2023,23/12,David,North,"60,925.32",17,Furniture,"2,862.09","48,655.53","4,909.37",0.27,"22,534.02",21-30%,"2,047.28","12,269.79",0.20,Returning,Bank Transfer,Retail,North-David
1036,17/03/2023,3,2023,23/03,Alice,East,"96,009.70",23,Food,"3,335.53","76,717.19","4,303.44",0.03,"2,969.37",0-10%,967.91,"19,292.51",0.20,New,Bank Transfer,Retail,East-Alice
1050,01/06/2023,6,2023,23/06,Bob,South,"108,061.50",23,Furniture,"3,756.06","86,389.38","4,894.09",0.04,"4,502.56",0-10%,"1,138.03","21,672.12",0.20,Returning,Cash,Online,South-Bob
1052,05/01/2023,1,2023,23/01,Bob,North,"30,255.30",11,Clothing,"2,199.02","24,189.22","3,929.26",0.3,"12,966.56",21-30%,"1,730.24","6,066.08",0.20,New,Credit Card,Retail,North-Bob
1058,27/09/2023,9,2023,23/09,Eve,West,"84,332.46",29,Electronics,"2,326.20","67,459.80","3,635.02",0.2,"21,083.12",11-20%,"1,308.82","16,872.66",0.20,New,Bank Transfer,Retail,West-Eve
1066,05/10/2023,10,2023,23/10,Alice,South,"22,973.75",4,Furniture,"4,596.68","18,386.72","5,801.45",0.01,232.06,0-10%,"1,204.77","4,587.03",0.20,New,Bank Transfer,Online,South-Alice
1045,28/03/2023,3,2023,23/03,Eve,West,"11,106.39",14,Clothing,635.28,"8,893.92",955.80,0.17,"2,274.80",11-20%,320.52,"2,212.47",0.20,Returning,Bank Transfer,Retail,West-Eve
1012,20/05/2023,5,2023,23/05,Bob,North,"69,214.79",16,Food,"3,466.11","55,457.76","4,369.62",0.01,699.14,0-10%,903.51,"13,757.03",0.20,Returning,Cash,Retail,North-Bob
1091,04/09/2023,9,2023,23/09,Charlie,South,"114,466.57",44,Food,"2,085.46","91,760.24","2,767.57",0.06,"7,306.38",0-10%,682.11,"22,706.33",0.20,Returning,Bank Transfer,Retail,South-Charlie
1068,14/11/2023,11,2023,23/11,Charlie,West,"63,813.51",42,Clothing,"1,218.18","51,163.56","1,566.36",0.03,"1,973.61",0-10%,348.18,"12,649.95",0.20,Returning,Credit Card,Retail,West-Charlie
1034,07/01/2023,1,2023,23/01,David,West,"4,795.84",28,Furniture,137.47,"3,849.16",234.63,0.27,"1,773.80",21-30%,97.16,946.68,0.20,New,Bank Transfer,Retail,West-David
1031,25/06/2023,6,2023,23/06,Alice,West,"7,056.46",10,Electronics,566.86,"5,668.60",940.86,0.25,"2,352.15",21-30%,374.00,"1,387.86",0.20,Returning,Credit Card,Retail,West-Alice
1100,01/12/2023,12,2023,23/12,Alice,East,"211,229.15",34,Furniture,"4,991.09","169,697.06","6,212.62",0,0.00,0-10%,"1,221.53","41,532.09",0.20,Returning,Cash,Retail,East-Alice
1092,27/01/2023,1,2023,23/01,David,West,"79,118.25",26,Furniture,"2,444.72","63,562.72","4,003.96",0.24,"24,984.71",21-30%,"1,559.24","15,555.53",0.20,New,Cash,Online,West-David
1027,07/02/2023,2,2023,23/02,Bob,West,"3,730.11",3,Food,999.09,"2,997.27","1,462.79",0.15,658.25,11-20%,463.70,732.84,0.20,New,Credit Card,Online,West-Bob
1069,27/05/2023,5,2023,23/05,Charlie,West,"59,393.62",44,Electronics,"1,084.73","47,728.12","1,420.90",0.05,"3,125.98",0-10%,336.17,"11,665.50",0.20,Returning,Credit Card,Online,West-Charlie
1082,28/07/2023,7,2023,23/07,Alice,East,"126,972.38",48,Food,"2,127.95","102,141.60","3,778.94",0.3,"54,416.74",21-30%,"1,650.99","24,830.78",0.20,Returning,Bank Transfer,Online,East-Alice
1003,11/09/2023,9,2023,23/09,David,East,"81,092.85",22,Food,"2,965.86","65,248.92","4,981.13",0.26,"28,492.08",21-30%,"2,015.27","15,843.93",0.20,New,Bank Transfer,Online,East-David
1087,03/01/2023,1,2023,23/01,Charlie,East,"58,984.06",20,Furniture,"2,373.37","47,467.40","3,880.53",0.24,"18,626.54",21-30%,"1,507.16","11,516.66",0.20,New,Bank Transfer,Online,East-Charlie
1042,03/05/2023,5,2023,23/05,Alice,West,"23,113.33",37,Furniture,502.86,"18,605.82",790.74,0.21,"6,144.05",21-30%,287.88,"4,507.51",0.20,Returning,Cash,Online,West-Alice
